index,name,isin,url,keyword
861,BSF Emerg Markets Flexi Dynamic Bond Hgd (D4 GBP),LU1093538335,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/b/bsf-emerg-markets-flexi-dynamic-bond-hgd-d4-gbp-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
866,Capital Group Asian Horizon (Class Z),LU2260169292,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-group-asian-horizon-class-z-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
871,Capital Group Emerging Markets Local Curr (Z GBP),LU0815115190,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-group-emerging-markets-local-curr-z-gbp-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
876,Capital Group Euro Bond Z,LU0817809352,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-group-euro-bond-z-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
881,Capital Group Global Allocation Z,LU1006080060,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-group-global-allocation-z-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
886,Capital Group Global Corporate Bond (Class P),GB00BMVGV307,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-group-global-corporate-bond-class-p-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
891,Capital Group Global High Income Opps (Class Zgd),LU0817817298,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-group-global-high-income-opps-class-zgd-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
896,Capital Group Japan Equity (Z GBP),LU0817827172,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-group-japan-equity-z-gbp-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
901,Capital Group New Perspective,LU1295554916,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-group-new-perspective-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
906,Capital Group New World,LU1481181839,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-group-new-world-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
911,Capital Group UK New Perspective (Class P),GB00BS3F7394,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-group-uk-new-perspective-class-p-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
916,Capital Group World Dividend Growers Z,LU0939078415,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-group-world-dividend-growers-z-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
921,Capital Income Builder (Z),LU1820812300,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/capital-income-builder-z-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
926,Carmignac Portfolio Grande Europe (FW),LU2206982626,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/carmignac-portfolio-grande-europe-fw-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
931,Castellain Income Fund,IE00BD5DLV27,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/castellain-income-fund-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
936,CCLA Cautious Multi-Asset (Class C),GB00BRSDDP53,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ccla-cautious-multi-asset-class-c-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
941,CG AJ Bell Cautious (Class I),GB00BYW8RV97,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/cg-aj-bell-cautious-class-i-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
946,CG AJ Bell Moderately Adventurous (Class I),GB00BYW8VL77,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/cg-aj-bell-moderately-adventurous-class-i-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
951,CG Real Return Class (GBP),,,
956,CGWM Dynamic (Class R),IE0002G4G333,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/cgwm-dynamic-class-r-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
961,Chelverton UK Equity Income (Class B),GB00B1Y9J570,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/chelverton-uk-equity-income-class-b-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
966,Cohen & Steers European Real Estate Securities,LU2337600485,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/cohen-and-steers-european-real-estate-securities-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
971,Cohen & Steers Global Real Estate Securities,LU2987899221,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/cohen-and-steers-global-real-estate-securities-accumulation2/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
976,Comgest Growth Europe Opportunities (Class U),IE00BFM4QM85,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/comgest-growth-europe-opportunities-class-u-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
981,Consistent Opportunties Unit Trut,GB0002164092,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/consistent-opportunties-unit-trut-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
986,Credo Dynamic (Class A),IE00BDFZR653,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/credo-dynamic-class-a-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
991,CT (Lux) Responsible Global Equity (Class P),LU1824236027,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-lux-responsible-global-equity-class-p-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
996,CT American Select (Class Z),GB00B7HJLD86,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-american-select-class-z-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1001,CT Dollar Bond (Class Z),GB00B9BRCL73,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-dollar-bond-class-z-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1006,CT Enhanced Commodities (ZGH),LU0815286082,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-enhanced-commodities-zgh-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1011,CT European Select (Class Z),GB00B98WQ465,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-european-select-class-z-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1016,CT FTSE All Share Tracker (Class 2),GB0033138131,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-ftse-all-share-tracker-class-2-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1021,CT Global Emerging Market Equity (Class Z),GB00B8BYHK55,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-global-emerging-market-equity-class-z-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1026,CT Global Multi Asset Income (Class Z),GB00BNG64558,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-global-multi-asset-income-class-z-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1031,CT Global Select (Class Z),GB00BJZ2F867,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-global-select-class-z-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1036,CT High Yield Bond (Class Z Gross),GB00B99MVQ21,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-high-yield-bond-class-z-gross-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1041,CT Latin America (Class Z),GB00B8BQ6V57,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-latin-america-class-z-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1046,CT Managed Equity Focused (Class Z),GB00BMGRW246,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-managed-equity-focused-class-z-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1051,CT MM Navigator Distribution (Class M),GB00BZCTP049,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-mm-navigator-distribution-class-m-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1056,CT Multi-Manager Universal Balanced (Class B),GB00B4YRCK80,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-multi-manager-universal-balanced-class-b-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1061,CT Multi-Manager Universal Growth (Class B),GB00B7S6RS52,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-multi-manager-universal-growth-class-b-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1066,CT Property Growth & Income (Class I),GB00BQWJ8794,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-property-growth-and-income-class-i-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1071,CT Responsible UK Equity (Class 2),GB00B8BKZY38,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-responsible-uk-equity-class-2-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1076,CT Sterling Bond (Class Z),GB00B7SH5738,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-sterling-bond-class-z-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1081,CT Strategic Bond (Class Z Gross),GB00B8863D91,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-strategic-bond-class-z-gross-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1086,CT Sustainable Universal MAP Cautious (Class C),GB00BKV44647,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-sustainable-universal-map-cautious-class-c-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1091,CT UK Commercial Property (Class 2),GB00B6449M48,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-uk-commercial-property-class-2-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP"
1096,CT UK Equity Income (Class 2),GB00B60HHR87,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-uk-equity-income-class-2-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1101,CT UK Institutional (Class 2),GB0001451615,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-uk-institutional-class-2-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1106,CT UK Property Authorised Trust (Class I),GB00BQ3G0Z13,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-uk-property-authorised-trust-class-i-income/key-features",You can buy or sell holdings in this fund through a SIPP or Fund and Share Account
1111,CT UK Social Bond (Class Z),GB00BF233915,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-uk-social-bond-class-z-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1116,CT Universal MAP Cautious,GB00BF99VY38,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-universal-map-cautious-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1121,CT US Equity Income (Class Z),GB00BZ563P30,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/c/ct-us-equity-income-class-z-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1126,EdenTree Global Impact Bond (Class B),GB00BP5FBJ01,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/e/edentree-global-impact-bond-class-b-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1131,EdenTree Sustainable Global Equity (Class B),GB0008449075,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/e/edentree-sustainable-global-equity-class-b-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1136,EdenTree Sustainable UK Equity Opportunities,GB0008446063,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/e/edentree-sustainable-uk-equity-opportunities-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1141,EF Brompton Global Growth,GB00BG6LVX82,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/e/ef-brompton-global-growth-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1146,EF WM Global Trend Portfolio (Class B),GB00B4Q67424,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/e/ef-wm-global-trend-portfolio-class-b-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1151,EPIC Global Equity (Class B),IE00BFNBK716,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/e/epic-global-equity-class-b-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1156,Evelyn Defensive Growth (Class K),IE000QAQGPJ6,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/e/evelyn-defensive-growth-class-k-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1161,Federated Hermes Asia Ex-Japan Eq (Class F),IE00B8449Z10,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/federated-hermes-asia-ex-japan-eq-class-f-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1166,Federated Hermes China Equity - Hedged (Class X),IE00BKKJF897,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/federated-hermes-china-equity-hedged-class-x-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1171,Federated Hermes Global Emerging Mkts (F Hedged),IE00BBHXD765,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/federated-hermes-global-emerging-mkts-f-hedged-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1176,Federated Hermes Global Small Cap Equity (F),IE00BVVB5X60,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/federated-hermes-global-small-cap-equity-f-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1181,Federated Hermes Sustainable Gbl Equity (Class X),IE00BNKVQP04,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/federated-hermes-sustainable-gbl-equity-class-x-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1186,Fidelity Allocator World,GB00B9777B62,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-allocator-world-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1191,Fidelity American Special Situations (Class W),GB00B89ST706,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-american-special-situations-class-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1196,Fidelity Asian Dividend (W),GB00B8W5LX86,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-asian-dividend-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1201,Fidelity Cash (Class W),GB00BD1RHT82,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-cash-class-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1206,Fidelity Climate Solutions (W),LU2348336699,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-climate-solutions-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1211,Fidelity Emerging Markets (GBP W),GB00B9SMK778,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-emerging-markets-gbp-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1216,Fidelity Enhanced Income (Class W),GB00B87HPZ94,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-enhanced-income-class-w-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1221,Fidelity FAST Asia (Class Y),LU0862795506,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-fast-asia-class-y-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1226,Fidelity Global Consumer Brands (W),LU1033662914,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-global-consumer-brands-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1231,Fidelity Global Dividend Fund W-QINC (G),LU1070707374,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-global-dividend-fund-w-qinc-g-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1236,Fidelity Global Equity Income,LU2206821451,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-global-defensive-equity-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1241,Fidelity Global Healthcare (W GBP),LU1033663300,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-global-healthcare-w-gbp-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1246,Fidelity Global Short Duration Income (Class W),LU2184872203,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-global-short-duration-income-class-w-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1251,Fidelity Index Emerging Markets (Class P),GB00BP8RYT47,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-index-emerging-markets-class-p-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1256,Fidelity Index Pacific ex Japan (Class P),GB00BHZK8G51,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-index-pacific-ex-japan-class-p-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1261,Fidelity Index UK (Class P),GB00BP8RY614,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-index-uk-class-p-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1266,Fidelity Index US (Class P),GB00BJS8SH10,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-index-us-class-p-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1271,Fidelity India Focus (Y GBP),LU0457960192,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-india-focus-y-gbp-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1276,Fidelity MoneyBuilder Balanced (Class W),GB00B7XJFX07,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-moneybuilder-balanced-class-w-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1281,Fidelity Multi Asset Allocator Adventurous (W),GB00B893BN59,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-multi-asset-allocator-adventurous-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1286,Fidelity Multi Asset Balanced Income (Class W),GB00BJ4L7W24,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-multi-asset-balanced-income-class-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1291,Fidelity Multi Asset Open Adventurous (Class W),GB00BC7GXM70,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-multi-asset-open-adventurous-class-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1296,Fidelity Pacific (GBP),LU1033664373,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-pacific-gbp-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1301,Fidelity Responsible Asia Equity,GB00B84Q8M70,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-responsible-asia-equity-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1306,Fidelity Sterling Corporate Bond (Class W),GB0002051620,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-sterling-corporate-bond-class-w-income/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1311,Fidelity Sustainable Eurozone Equity (Class W),LU2206821378,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-sustainable-eurozone-equity-class-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1316,Fidelity Sustainable UK Equity (Class W),GB0003373668,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-sustainable-uk-equity-class-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1321,Fidelity UK Select (Class W),GB00BFRT3942,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-uk-select-class-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1326,Fidelity US High Yield (Class W),LU1033664530,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fidelity-us-high-yield-class-w-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1331,Fiera Capital Global Equity (Class C),IE00BZ60KH53,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fiera-capital-global-equity-class-c-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
1336,Fiera Emerging Markets (Class B),IE00B8260R81,"https://www.hl.co.uk/funds/fund-discounts,-prices--and--factsheets/search-results/f/fiera-emerging-markets-class-b-accumulation/key-features","You can buy or sell holdings in this fund through a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account"
